id,book_id,name,author_id,author_name,rank
4132,483603,HP 修行巫师界,342975,英飘,5.06332
4133,1605777,帝后本色,827388,雪苔,5.06194
4134,669907,异界之死神也不好混,432042,宅女婆婆,5.06184
4135,98318,惊情三百年(回到清宫。旧版),77139,我在,5.06133
4136,380393,穿越之万受无疆,95253,雪里红妆,5.05855
4137,629001,[火影]养女不教,337961,旗木卡卡文,5.05675
4138,720405,末日燃烧,346661,流亡,5.05654
4139,722818,重生之枯木,438931,La Carmen,5.05496
4140,1808833,彼时情深，此时意浓,448730,折纸蚂蚁,5.0549
4141,1043655,（还珠）海后变皇后,404453,紫凰,5.04935
4142,296337,骗入狼窝,233028,姹紫嫣,5.04709
4143,1247718,异世修真女,177192,冷卉,5.04638
4144,630919,HP 重生之斯内普,378379,恋上深沉的味道,5.04417
4145,1227398,兽人之我成了雌性,697068,轻风雅,5.04351
4146,974979,IT民工翻身记,387016,superpanda,5.04324
4147,556451,GL小姐在上,174844,彼岸萧声莫,5.04306
4148,718751,不想当将军的士兵,427463,勤奋的乌龟,5.04282
4149,929803,无限恐怖同人——奋斗在无限,320686,小猫济沧海,5.04199
4150,300662,挽天河,235063,陈小菜,5.04075
4151,1305706,侬本多情,681296,浮图,5.03999
4152,1115639,轻易放火,553867,墨宝非宝,5.0397
4153,19640,清游记,19167,回廊,5.03953
4154,633889,HP同人之魔法,145024,久藜,5.03913
4155,1209746,流星花园之远距离猛犬观察日记,680310,qjjq,5.03764
4156,23108,大漠鹰飞,18374,晴川,5.03633
4157,1294320,逃杀游戏,732148,Dodolog,5.03396
4158,1116011,伏击爱 （军受VS女王）（GL),639011,枫野,5.03338
4159,1168084,黑执事之黑棋主教,470903,天淡,5.03334
4160,194550, 灵璇天魅 璇天儿（暂完）,163561,璇天儿,5.03297
4161,1745340,红楼之林家景玉,815759,月惊惊,5.032
4162,1579793,我受不了（GL）,461180,半步猜,5.03175
4163,456026,成功传后篇,308136,胖红红,5.02991
4164,1340312,人鱼小姐之幸福,545209,果木,5.0291
4165,1186180,红楼之成为宝钗,675435,许画,5.02896
4166,70317,惊龙扶云,56295,喵呜喵呜喵,5.02886
4167,1629398,重生之半妖人鱼,738661,绕指青丝,5.02633
4168,1696163,重生之占有欲,324058,大红袍,5.026
4169,308758,你家有熊猫吗,137766,风羽,5.02512
4170,1703814,[重生未来]杀戮游戏,716013,扇香染青檀,5.02451
4171,1152132,HP传说中的阿利安娜,514145,何夜无月,5.02431
4172,1526728,驸马圈,555883,花日绯,5.024
4173,171880,猎人同人之医修生活,124975,凉夏夏凉,5.02395
4174,1698205,后宫之混吃等死记,76089,小醋,5.02367
4175,1557779,做贤妻,185826,闫灵,5.02306
4176,199199,后宫——甄嬛（续）,45390,君惜泪,5.02178
4177,1520565,压倒妖孽,419297,林夕隐,5.02176
4178,389321,楚霸王与蛇郎君,287776,宁无名,5.02056
4179,1590493,红楼之涅槃,881233,锦书写意,5.02034
4180,918789,此女抵万金,112227,蝴蝶蛊,5.0202
4181,1607078,红牌太监续gl,660871,南命羽,5.01996
4182,177719,皇后系列之厨娘皇后,147083,78803838,5.01989
4183,154346,青若的无谓穿越（女尊文）,128664,范醒,5.0184
4184,1443644,总裁老婆，等等我！（GL）,189179,破军星,5.01298
4185,480905,茕兔,109239,雅兔,5.01121
4186,426234,（HP）斯莱特林之人,312419,也缙林,5.00955
4187,649608,[hp]当V殿遇到V殿,360994,晒黑,5.00789
4188,506412,网王同人-屬於她的他,355735,墨殤,5.00771
4189,242209,浮生,170306,阿幂,5.00689
4190,345923,妖舞翩跹,78643,玖玖,5.00686
4191,276265,网王之心锁,210246,颜语歆,5.00493
4192,110781,清清子衿（清穿）,89630,九月迦遖,5.00443
4193,1652604,综漫之睡神养成计划,857982,玄金,5.00325
4194,1120441,小鸟不依人,328810,东方玉如意,5.00295
4195,68838,清风火焰,55230,火焰,5.00289
4196,412675,HP之蓦然重生,79110,煮竹,5.00079
4197,187232,[网王]无题１＋２（全新版本）,155947,秘密藤椅,5.00004
4198,1499824,深度诱惑,64111,沐声,4.99965
4199,672305,婚房（给爱一个家）,433152,何珞,4.99889
4200,1405342,姓白会被黑？！（GL）,727208,骗二代,4.99886
4201,493527,（家教同人）眨眼的距离,348491,塔特,4.99735
4202,915651,人鱼小姐之绽放,290336,澹台云梦,4.99562
4203,767602,阿锦,192766,明仔,4.99546
4204,1639540,重生之空间灵泉,908806,弦歌雅意,4.99353
4205,500881,天下霸道之剑[火影+犬夜叉],279343,朵梨,4.99253
4206,406737,沾衣(碧血剑同人),289908,阿引,4.99173
4207,1036187,穿越之快乐农夫生活,601485,绿色的壳,4.99133
4208,719569,(HP)餐桌上的人生,290352,墨悲,4.99035
4209,464289,猎人同人－－淬炼,332163,淬煉,4.98957
4210,1306661,[穿越教科书]中流,737803,依何,4.98906
4211,883811,暮光之城同人,467013,笙色,4.98901
4212,1137773,重生幸福庄园,543061,乐暖,4.98886
4213,670241,[HP]混血王子的北极星,425142,逐彩鸢,4.9888
4214,706839,[HP+家教]我的暑假,333457,鲨鱼子,4.98826
4215,813769,[网王反穿越]莫言纪事,500405,沐可,4.98529
4216,1297098,（柯南＋网王）结婚生子,345441,寒冰野,4.98244
4217,1359128,狼来了,61569,金大,4.98113
4218,1480967,汉后嫣然,684669,悠然平安,4.98071
4219,799949,[滑头鬼之孙]-百鬼夜行,341536,祭影,4.97908
4220,1023755,东方不败同人东方有龙,595817,雾霭云舒,4.97514
4221,767779,[家教+地狱]老师不是人,419798,一粒米饭,4.97126
4222,495864,[猎人]我是副团长,321761,戚小歪,4.97125
4223,1468006,靠，美女房东竟然是个T！（GL）,398028,妖叁,4.97086
4224,210712,清雨霏霏(清穿),182463,绿水人家绕,4.97076
4225,215010,眷恋,186246,紫茵琉璃,4.97031
4226,15952,前夫，你好,16486,lazybone,4.96807
4227,1623692,穿越红楼之涅凤,751602,繁染,4.96765
4228,1798755,[网王]幸村，你家女主在那边,833162,加纳女屌丝,4.96666
4229,1574262,重生废材执纨,872265,夏浩玲,4.96661
4230,21915,曾是惊鸿照影来 第二部,8741,古镜,4.96521
4231,405368,流火,242323,洛羽霓裳,4.96513
4232,1058039,城池,419052,宁蒙,4.96477
4233,382925,E等级女王（吸血鬼骑士）,96984,舞袖罗,4.96448
4234,1701123,那个魔王不好惹,338166,廿乱,4.96333
4235,86886,创世の传说(网游),66667,ty101664,4.96331
4236,304380,hp同人-腐女改写的哈利波特,239353,erfq,4.96277
4237,195051,是谁入梦(清穿),166200,逝水如梦,4.96265
4238,1419382,当主角看到书评区,738499,斩狐,4.96206
4239,458326,[死神同人]绝舞天涯,329406,星澄月,4.96104
4240,1252200,（空间+影视）民国记事,710859,易涵,4.95856
4241,1553084,重生碧落海之双修,391927,俞洛阳,4.95404
4242,1098731,刁蛮公主之我是文媚儿,435403,醉卧书香,4.95388
4243,285038,穿越成死囚,136403,锦堂小猪,4.95255
4244,359951,冰潮零点,80665,青鸟rain,4.95227
4245,1272901,重生之黑道巨星,721865,漫无目的,4.95147
4246,1749895,[射雕]江湖无下限,325715,一巴交,4.95129
4247,265635,随骨而舞（网王+水果篮子）,218561,岁,4.95126
4248,1540257,Fate/Hero back（伪综漫）,455420,川上羽,4.95122
4249,1095135,HP同人之我在看着你,550761,繁华碎落,4.95058
4250,688028,家庭教师同人金石雷鸣,399646,七两小手,4.94844
4251,1508497,当王子拿错修改器（梦想绿茵场）,720374,贡梨很美,4.94817
4252,1493379,[综漫]炮灰的完美翻身记,351916,阎之墨焰,4.94789
4253,187817,猎人同人－美男真冷酷,19876,三元,4.94387
4254,1551567,觅.花音,858740,菲靥,4.94207
4255,397034,半妖当自强,244004,双鱼座的兔子,4.94098
4256,335679,（樱兰）smiling together（原名：微笑的公主殿下）,255719,梓露,4.93779
4257,1631525,[黑篮]黑你一生,553003,风纪樱落,4.93711
4258,529363,药殇,91580,暖瞳,4.93619
4259,571322,旋律ONLINE,350460,鬼茶绿仙,4.93333
4260,639924,重生之迷路,325382,江流云,4.93153
4261,1776383,穿越之妻本贤良,798552,柔桡轻曼,4.92913
4262,1648673,嫡兄承孕,700050,生辰,4.92865
4263,1748880,[家教]极品玛丽苏,449523,肥鱼一条,4.92854
4264,1775283,[尼罗河女儿]凯罗尔，你妹来了！,815338,玄素自然,4.92838
4265,1167680,最不负责任的穿越（综）,323598,猫小碧,4.92792
4266,617130,异血域Ⅱ（弃稿）,329172,九衣,4.92759
4267,285082,需要——死神,155809,原秋,4.92747
4268,1803446,[综漫]攻略！这凶残的世界！,877821,夜十六,4.92729
4269,577134,容器,334999,景何,4.92685
4270,725927,单翼天使,311012,景心,4.92517
4271,1719669,御姐总裁，吃定你了！,672470,顾泽宇,4.92489
4272,1526528,重生之苏时,844875,南大,4.92481
4273,1267559,悠然种夫录,339734,摩卡滋味,4.92427
4274,1418028,二次人生,64111,沐声,4.92412
4275,454231,[HP]凤凰传奇,327224,xmshirley,4.92312
4276,1684140,重生之胖子快跑,458892,无尘怀念,4.92222
4277,212693,这一生只为你（清）,184227,上官婷,4.9203
4278,129120,权倾天下（清）,52116,璃雪,4.91784
4279,1618975,（综）我是人间惆怅客,581491,凡世,4.91763
4280,1545119,恶女金小满,756708,云一一,4.9173
4281,1344058,我来自二十年后（综漫）,153533,kinsalin,4.91722
4282,1600126,赐错姻缘嫁对郎（gl）,823640,弄墨骚人,4.9172
4283,393055,海上繁花,14661,匪我思存,4.91714
4284,396783,我是人妖,224857,戴放,4.91697
4285,1134483,孤单心事,347503,无影有踪,4.91483
4286,297903,殿下是偷窃狂（樱桃大人系列）,98782,桂圆八宝,4.91239
4287,1171258,[HP]以梅林之名,440434,何以疏狂,4.91233
4288,620890,倾城天下（我的美人）,367358,水晶之痕FFF,4.91182
4289,923623,乾永还珠,351822,沉默的月,4.91093
4290,877907,兄控的穿越革命[火影],438989,景年逝,4.91075
4291,576787,桃花满楼,389498,M和月,4.90986
4292,1458081,基情比海深,807488,劳人草草,4.90869
4293,2613,醉双飞,3398,九离,4.90741
4294,1278399,[HP]草药大师的“性”福生活,572229,萧城花事,4.90738
4295,1271435,[天龙同人]翻云复誉,507903,谢画屏,4.90597
4296,1669811,重生之酾酒有衍,915681,焰焰烧空红佛桑,4.90579
4297,137182,穿越猎人世界之他们都叫我妈,86484,变化系的月亮,4.90575
4298,1065153,朝思暮想,78643,玖玖,4.90446
4299,1582763,相亲，结婚（强强）,464112,乐小七,4.90418
4300,690804,穿越琼瑶事件录,441661,初级写者,4.90388
4301,382217,色授魂与,87622,浮离,4.90362
4302,362009,生年不满百,272637,千岁忧,4.90266
4303,1141251,综琼瑶之最大的头头不脑残我看你们怎么闹？,652357,纱利雅,4.90184
4304,261730,危邦不入,216401,道道岭,4.90156
4305,1636753,甄嬛传之华妃重生,907161,十六加一,4.90127
4306,1702302,[重生高干]特卫攻略,925115,渣受爱吃肉,4.90089
4307,199025,该死的温柔,171130,忽然之间~,4.90088
4308,1107389,（网王bl）女神家的凤狗狗,545893,莲洛,4.89911
4309,404127,驯服公爵,131057,小醉猫,4.89895
4310,399516,一路疼，一路爱,293341,投我木瓜,4.89807
4311,505819,绝色女诸葛：穿越之罗敷传,342582,锦瑟倾城,4.898
4312,433205,浮生意锁莲,250442,醉吟浅唱,4.89514
4313,116306,千梦游（女尊男卑）,94368,千湘落雨,4.8926
4314,501865,肉肉推文,306812,我想吃肉,4.89132
4315,892415,重生之一世如莲,169109,草色浅浅,4.88889
4316,715902,湖畔炊烟(女尊）,433480,莫惹是非,4.88771
4317,1741422,花样女配要罢工,906289,戴皇冠的稻草人,4.88749
4318,1639048,重生之未来少年,908526,众卿平身,4.88665
4319,1249745, 万里河山烟火人间（清穿）,297078,养心殿,4.88625
4320,752970,活在七零年底,465556,时空错乱,4.88609
4321,601988,奉旨八卦,175266,秋李子,4.88586
4322,704686,吾名艾斯特尔,78182,烟波江南,4.88514
4323,1363819,笑傲江湖之不群,605855,木头桩子,4.88474
4324,1440459,终身囚禁,798533,曹阿馒,4.88419
4325,1216553,兽人之妻管严,640609,凉城茶楼,4.88269
4326,1097647,亡夫看着呢,461764,小姑子,4.88135
4327,1444779,[还珠]白首不相离,800636,云落九,4.88127
4328,1634326,雇主观察日记,387016,superpanda,4.88059
4329,298819,木樨,48075,颜凉雨,4.88021
4330,638392,重生之老子怎么了,417105,傻猫妖妖,4.88012
4331,1428871,（综）一路刷怪,756309,御宅DE猫,4.87968
4332,581923,膏药龙养成记事,339814,今日痴,4.87819
4333,670218,穿越水云间之子璇,428679,爱丽丝的猫,4.87798
4334,341125,清殇月痕,257525,婉兮月璃,4.87763
4335,676946,花神英俊,434746,三金如玉,4.87533
4336,359002,网游之强受无疆,270893,缦莫漓,4.87452
4337,764319,综漫 霪狐,413915,赵麦笛,4.87445
4338,160899,情动惊风,134909,舞天流萤,4.87411
4339,227729,琉璃恋君　上部,177601,洛冰凌,4.87381
4340,1367429,有生之年，狭路相逢,118220,梅子黄时雨,4.87344
4341,292154,教主弟弟,229475,绿漓,4.8731
4342,1482496,重生之颓废,820973,两颗虎牙,4.86952
4343,1183728,异世之带着宝宝悠闲生活,44400,纤语,4.86883
4344,1455435,[综武侠]拼的就是演技,325989,欣曳露,4.86763
4345,981111,［银魂］冰与火之歌,159774,夜风晨露,4.86757
4346,1232677,还珠之弥生,699805,惫懒,4.86755
4347,1210039,[加勒比海盗同人]人鱼,499077,问莫闻,4.8675
4348,405269,宝贝，我们共用吧（重生+多重）,45755,洪原蛮荒,4.86613
4349,802663,[综]代号7当铺,256846,蜚羽寒翼,4.86593
4350,1226741,炼丹师异界游,586951,蓝月影,4.86574
4351,466360,浩瀚星辰,333521,猫尾巴草,4.86455
4352,1462718,重生之嫡女不悠闲,809836,素衣渡江,4.8634
4353,33415,叫声猪头我爱你(相思季节不懂爱),5595,阿白白,4.8629
4354,624366,人在商场飘，哪能不挨刀,387016,superpanda,4.86255
4355,380790,[火影四鸣]狂澜,234341,任仁2号,4.86107
4356,990757,雏鹰展翅,399361,无边烟雨,4.86048
4357,1744645,一受遮天（未来种田）,933353,闫十二,4.85972
4358,1692861,[重生]话狐,931979,扶风琉璃,4.85872
4359,318354,(无限恐怖同人)蝴蝶的翅膀,51952,猫曼,4.85799
4360,1399631,我不要做手冢,776794,爱睡觉的小迷糊,4.85707
4361,1575983,苏家女贵,873286,一休要养嘟嘟猫,4.85702
4362,1737310,末世之凶兽,966799,木苏里,4.857
4363,276416,繁华梦,222547,七色玲珑,4.85674
4364,611263,(HP)黑魔王的玫瑰园,276872,核子喵,4.85648
4365,1727880,仙遥,961323,五土,4.85613
4366,1220334,郎心如铁,561949,总攻大人,4.8559
4367,315191,[网王]左手，右手,132039,鬼枫离音,4.85412
4368,1534584,重生农家女,763719,白若莱,4.85403
4369,326027,听说你爱我,212786,瞬间倾城,4.85203
4370,749035,压倒优等生：考进耶鲁！,468461,金金锦,4.85144
4371,640329,一帘幽梦之青悠浮萍,418039,夏日霓裳,4.85089
4372,438447,永不凋零,158891,卫何早,4.85033
4373,581062,缠缚,95253,雪里红妆,4.84989
4374,104891,撒旦的微笑,84326,庆余生,4.84967
4375,715439,圈子,140430,已不再是缨络,4.84865
4376,1643584,[综漫]成神后的打工生涯,911072,千璟,4.84856
4377,314431,（网王BL同人)如是观,244336,如是观,4.84592
4378,334216,狐仙,255963,柒熙,4.84557
4379,464265,［网王+奇幻贵公子］暖夜,307198,拘空,4.84451
4380,179069,网王同人─独舞朦胧,147502,殃姬,4.84331
4381,148997,网王之招蜂引蝶,123303,pancel,4.84207
4382,908919,当时年少（原名《七情》）,159599,元悟空,4.84176
4383,105908,平安生活,85310,住草屋的人,4.84059
4384,382003,凤髓香引,251720,木晓白,4.84033
4385,681880,绣楼记,437469,姜汁蛋糕,4.83892
4386,89262,错爱,61569,金大,4.8363
4387,1457181,玉黛飞扬（红楼梦）,711837,七彩鱼,4.83473
4388,1539911,[HP]另一种选择,733498,瓶装小东西,4.83472
4389,570971,蜀山囧事,253375,落樱桃,4.83254
4390,1688239,葵之春色,735156,灬美男,4.83116
4391,1772723,离婚风暴,468959,萝卜兔子,4.82996
4392,780398,执着为你（GL师生恋）,173498,意想不到,4.82964
4393,1514363,（梦想绿茵场）荣耀之旅,838579,三藏藏,4.82956
4394,1441851,重生之墨轩（末世）,760824,隔岸看花,4.82621
4395,258819,深藏不露,165878,叶秦弓,4.82353
4396,994655,穿越之庶女江九卿,580627,晓风轻轻,4.82339
4397,553691,HP 深渊,378501,腹黑大爱,4.82134
4398,1568164,夺妻饕餮,88904,禾为,4.8206
4399,676268,（乱世佳人同人）如果一切重来,382145,水连天碧,4.8199
4400,208161,君生我未生（清穿）,170022,弦断了,4.81987
4401,1672529,金刚狼驯养手则,778711,catlover,4.8197
4402,449509,天与多情（清穿）,324581,瑾萱,4.81962
4403,1784586,位面商人养包子,996774,沐兰泽,4.81925
4404,196742,忘情水__三妻四妾番外,57640,焰雪炎雪,4.81864
4405,620654,重生之宫心计（原名：穿越之长夜漫漫）,409125,柳色烟飞,4.81767
4406,1459397,重生之一室生春,374827,美人赠我百忧解,4.81718
4407,1547838,穿越之林家弃儿,857314,汪星人,4.81637
4408,760343,还珠贝勒,327697,缘来的鱼,4.81573
4409,572023,[HP<LV/SS>]怎样的世界,327807,兮漾,4.81558
4410,593963,剩女les,369555,蓝颜晨,4.81397
4411,1761351,[综武侠]成为第二人格之后,775709,绯瑟,4.81185
4412,204773,断魂汤,160432,不定之风,4.81152
4413,374705,背叛与爱恋,279827,水无情,4.80977
4414,258880,史上最强男人公寓,173445,七月十四云,4.80976
4415,1550733,[饥饿游戏]反派完全攻略,784200,雨来,4.80837
4416,171901,锦王爷（女尊）,108468,梅香涟漪,4.80728
4417,1654363,甄嬛传皇后重生,917259,红卷毛,4.80702
4418,1547226,腹黑姑娘你到底想要怎样（GL）,739308,你家对面那餐厅的提拉米苏根本就不好吃,4.80686
4419,1580376,还珠之淑宁公主,674656,禾嘉荏,4.80619
4420,1172524,独一无二,414449,茂林修竹,4.80525
4421,131186,我从未离开(网王同人),104135,angelxcat,4.80408
4422,513224,HP同人—全局背后,359195,暗度陈仓,4.80378
4423,812849,李代桃僵,401637,千里孤陵,4.80317
4424,1648302,仙遐（修真）,913746,叶碗,4.80219
4425,1735737,东方不败之养鬼为攻,779508,捕快A,4.79925
4426,145212,从头相遇,119430,热炒板栗,4.79762
4427,715723,二手夫君下堂妻,410282,林洛溪,4.79651
4428,258179,樱桃大人的秘密,98782,桂圆八宝,4.79631
4429,725488,唐僧肉,126114,妖桃,4.79486
4430,370466,醇醇的森林,268872,关就,4.79479
4431,1421932,带着游戏闯异世,548327,月色未尽,4.79449
4432,959575,世界之门,426266,悠悠仙,4.7936
4433,703773,还珠之云归何处,447296,若相离,4.79338
4434,108820,重生之无情无意,47292,绿油油,4.79328
4435,1600215,异世娱乐时代,717759,倾如故,4.79094
4436,1268219,重生之未来小农民,718826,pk杯具,4.78969
4437,9405,爱在遥远的星空下,11182,雪透,4.78826
4438,1708130,[重生]他妈的又怀上了,949178,小最,4.78611
4439,57281,王者天下,12344,飞汀,4.78577
4440,360685,龙翔九天,271532,羊咩咩咩,4.78577
4441,842169,HP之血族重临,325404,青衫香冷,4.78419
4442,2265,金钱·谋杀·爱情,280,寒烈,4.78395
4443,1631134,漕帮奋斗记,119413,蓝艾草,4.78344
4444,1232380,[棋魂]弈秋,449523,肥鱼一条,4.783
4445,1669441,[重生]强攻变弱受,834982,馒头馅包子,4.78299
4446,713678,[HP、无限]法师意志,437189,催雪横云,4.78229
4447,983151,跨海来到清朝,424009,whale,4.78078
4448,1456901,不进则退,186461,明月珰,4.78026
4449,1201226,【逆水寒】醒掌天下权,426266,悠悠仙,4.77991
4450,531376,推荐我喜欢的完结小说,325607,大脸猫爱吃鱼,4.77981
4451,335338,（网王）——我很快乐,256603,漩伊,4.7798
4452,440123,[HP同人]D计划,61702,萧琅,4.77936
4453,93269,刹那成永恒(穿越清宫),73608,杨荫,4.77927
4454,1434624,泰坦尼克号之萝丝的美丽人生,681552,纳兰灵枢,4.77916
4455,1156483,臣貌丑，臣惶恐！,654653,伍小叉,4.77726
4456,552083,HP无关功利的勾引,306853,水色茧蝶,4.77546
4457,1296282,独家星恸,314289,荧之光,4.77495
4458,1744358,红楼之林家璟玉逆袭记,956745,宥归晚,4.77433
4459,1626965,三少爷的“贱”,591111,坏笑君,4.77373
4460,368,风神的新娘,63,盈风,4.77356
4461,1490640,穿越四四的小老婆,825445,狐狸成妖精,4.77313
4462,142123,我是宫崎耀司,113262,流云随风,4.77221
4463,1488885,多角度穿越（综）,665241,乐山乐水,4.77185
4464,336480,琉璃脆,161962,雷诺,4.77151
4465,1779977,想滚就滚！,671328,佘睦瑟,4.77111
4466,597228,元宝美人,280016,液浮,4.77038
4467,1157194,执着,365467,月非娆,4.7702
4468,1018367,谁染兰色凉薄意(GL),352627,琉璃秀,4.77016
4469,710985,桃花笑（清穿+还珠梅花）,450872,桃潋,4.7701
4470,56891,归去来(清宫穿越),45735,江磊,4.77002
4471,1526633,人鱼法则,500249,粗饭淡茶,4.76831
4472,561665,落雪成灰（HE）,249171,盛蓝,4.76763
4473,754273,重生之远走高飞,415581,乌刃,4.76705
4474,586420,撞鬼,256346,红糖,4.76639
4475,1357984,[伪综漫]只有神知道,440135,净微蓝,4.76621
4476,1147651,移花宫邀月的那些日子,253828,纳兰小妖,4.76589
4477,487667,生活这码事儿GL,324078,蓝_汐,4.76576
4478,679043,HP-带球跑路,320803,糯米糖糖,4.76567
4479,1671954,重生62年,326106,王小事儿,4.76514
4480,756360,穿越还珠之和孝公主,329785,水沐羽,4.76463
4481,1611716,重生之兽妃,473832,非萝,4.76326
4482,301994,樱木花道(灌篮高手同人),238058,唐琪儿,4.76204
4483,124845,通灵同人─我的好弟弟,101745,风弄尘,4.76192
4484,509327,浅吟仙缘（仙剑三*四同人）,357224,荜初上舞,4.76127
4485,253953,劫火明夜（gl),193773,久罗,4.75962
4486,445880,我家相公要问斩！,322630,金锦,4.75861
4487,1090227,末世之带着空间求生存,44400,纤语,4.75762
4488,657255,综漫 平衡法则,426153,苏景言,4.75619
4489,1504223,重生宅居写文的悠闲生活,600365,早茶,4.75584
4490,1242812,腹黑爱女王（恋上野丫头）,703213,彩田,4.75562
4491,8148,爱情圆舞曲,3032,叶归尘,4.75558
4492,1594179,末日倾城,61569,金大,4.755
4493,134730,笑红尘,88323,花生宝宝,4.75497
4494,784643,贼船难下（GL）,486339,甜若微苦,4.75277
4495,1712312,同体,717193,九鹭非香,4.75211
4496,1462173,植物大战虫虫,434746,三金如玉,4.75144
4497,1739140,[综]淡定攻略,708279,陌上觉然,4.75089
4498,474933,邪君魅血,338259,半牙月月,4.75088
4499,1229383,明河之高炽,462982,千棵树,4.7493
4500,143269,花开·花红·花落（清穿）,117534,雾影流星,4.74664
4501,892057,网游之寻仙记,492899,僖瓜团子,4.74653
4502,1694500,综合 一客听琴,726420,迢迢碧落,4.74564
4503,982603,异世觅情之钟爱黑豹,577535,玻璃假面君,4.74532
4504,1428998,插翅难飞,677962,柴米油盐,4.74473
4505,1654353,红楼之天上掉下个林哥哥,917246,顾青铜,4.74354
4506,696878,香奈儿43号,444392,张奈儿,4.742
4507,1166296,(网王)微风襟袖知,665050,墙宫,4.74187
4508,1238997,大侠很穷,319052,薄暮冰轮,4.74164
4509,238383,流云劫,182972,晚云归,4.74158
4510,988309,HP同人罗恩的随身空间,580067,路亚米,4.74133
4511,408185,游戏王之魂引,221019,八汰猫,4.74074
4512,517687,重莲墨影,338259,半牙月月,4.74017
4513,44309,强,37026,心路,4.74008
4514,674942,马口夺食（神雕侠侣同人）,346298,暗影流香,4.73835
4515,1496283,还珠之悠悠闲心,828567,笑笑66,4.7379
4516,275755,火影同人--八娱惑,150539,夜语,4.7368
4517,218160,网王同人——白い雪,162021,早苑,4.73661
4518,1551571,[古剑]求回家，求包养,562919,诺辰安,4.73638
4519,343656,月挽长河,21599,我愿乘风,4.7357
4520,68892,『守护夏娃』——(爱上女主播)（又名<夏娃的诱惑>）精彩续集,55304,violet98,4.7341
4521,1803101,驯养,458892,无尘怀念,4.73322
4522,302949,恋爱吧，就像不曾受过伤害一样（原名：年年年华）,187295,木槿天蓝,4.73264
4523,365482,笑睨天下,273463,烟波,4.73192
4524,5418,埃及艳后,6468,君需怜我,4.73122
4525,1521167,穿越流星花园之我是李真,742571,爱睡觉的懒猫,4.73119
4526,1664094,[机甲]最强夫夫档,922945,招财游鱼,4.73092
4527,1622247,恶兽,123203,张鼎鼎,4.72971
4528,1413614,我知道我很萌（GL）,703213,彩田,4.72821
4529,432799,狗咬狗(灵异探险文),61569,金大,4.7272
4530,265858,妩媚则天(一),101196,城城,4.7261
4531,151687,乱话三千（穿清）,125886,莫逗墨豆,4.72525
4532,1633182,奸雄的妻奴之路,905079,青涩凉糖,4.72213
4533,1487685,[福尔摩斯]包租婆,329322,他化,4.7205
4534,634384,即墨修离,409087,芳杜若,4.72039
4535,1689488,爱西丝女王的反转人生,937794,疾风推劲草,4.72034
4536,872337,庶女传,437469,姜汁蛋糕,4.72031
4537,1264152,重生古西欧,717268,九派,4.71965
4538,112699,若惜天下（清宫）,91252,BH无敌,4.71898
4539,1292468,分居始末,731243,如璊,4.71871
4540,829645,（火影）药师40级,486204,雁沐寻,4.71832
4541,445118,天女传奇(上部完结),136961,马晓样,4.71768
4542,501444,我最怜君中宵舞（清穿）,324581,瑾萱,4.71752
4543,1473043,HP之晨曦日暖,602077,莫非小妖,4.71602
4544,330923,秦恋,253933,月女凡,4.7141
4545,397269,总攻大爷的穿越生活,251625,狄灰,4.71243
4546,1407300,清穿之十福晋,779694,醉若,4.71074
4547,629943,和硕襄亲王（清穿）,412835,摇曳菡萏,4.71042
4548,800789,重生的水仙,355184,姬昭璋,4.70986
4549,448779,叶落风冽,311012,景心,4.70971
4550,353728,国产六人行,78716,lyrelion,4.70859
4551,1704495,[高干]BOSS在上,880712,弥语,4.70831
4552,1666136,穿越之宁静致远,924099,一默斋,4.7082
4553,585713,HP教授小女成长史,393588,长毛兔,4.70547
4554,442577,召唤师的爱情路,73836,柔の千舞,4.70459
4555,684232,还珠格格之我是路人甲,438617,青椒炒饭,4.70395
4556,1515518,裙下之妖,88924,路过而已,4.70205
4557,1697318,愿赌服输,368809,夜蔓,4.70059
4558,814481,差别待遇,387016,superpanda,4.70043
4559,197527,该死的王妃，我追你 （第一、二部）,145273,伊雪灵,4.69933
4560,1284810,做尽天下鸳鸯事,561949,总攻大人,4.69929
4561,731801,傲骨重生,460261,小掌柜,4.69773
4562,293291,苗小宝成长日记I,178344,羲和清零,4.69768
4563,1394096,机械时代之饲主,555125,忘雪温,4.69739
4564,1273753,[琼瑶+古灵]天生一对,144189,冰魄娃娃,4.69727
4565,1609101,随身庄园之同人（甄嬛传始）,891464,丫牙,4.69718
4566,1751144,生包子，不许停,645907,零落莫伤,4.69708
4567,1757508,穿越红楼之尤氏,335994,杏仁豆腐,4.69545
4568,315652,斑驳陆离（网王同人）,245329,故依然,4.6952
4569,438833,网王——我心归处,319070,青萝拂行衣,4.69439
4570,1491951,重活一世之四爷,345441,寒冰野,4.69404
4571,1622359,修真在未来,440349,打开龙卷风,4.69394
4572,1628315,重生未来之食神,901928,天涯的交错,4.69304
4573,1618280,[综]黑暗童话,416750,醉墨花间,4.69187
4574,1721408,[傲慢与偏见]故事完结之后,128664,范醒,4.6915
4575,1003321,鬓边不是海棠红,585829,水如天儿,4.69096
4576,1030043,炮灰女配翻身记,428679,爱丽丝的猫,4.68961
4577,609037,桃花尽日随流水,347029,爱玲粉丝,4.68948
4578,233064,故事里的事（GL）,182419,易白首,4.68736
